position.x,obj_dois,title_vector,position.y,relationType,relatedIdentifierType,subj_dois,subjtitle_vector
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,77,References,DOI,10.15468/dl.5bs8n8,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,78,References,DOI,10.15468/dl.862h55,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,79,References,DOI,10.15468/dl.3yf6de,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,80,References,DOI,10.15468/dl.23aja3,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,81,References,DOI,10.15468/dl.459uag,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,82,References,DOI,10.15468/dl.ajb76z,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,83,References,DOI,10.15468/dl.f8s2hg,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,84,References,DOI,10.15468/dl.vaz2q7,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,85,References,DOI,10.15468/dl.pk3trq,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,86,References,DOI,10.15468/dl.7gzvbw,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,90,References,DOI,10.15468/dl.ucfhd2,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,91,References,DOI,10.15468/dl.mpsknf,Occurrence Download
3,10.21966/g9wr-vs33,Juday Net Zooplankton Data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,94,References,DOI,10.15468/dl.fdqx94,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,3,IsDerivedFrom,DOI,10.15468/dl.tk7a3x,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,7,IsDerivedFrom,DOI,10.15468/dl.2gtpj7,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,10,IsDerivedFrom,DOI,10.15468/dl.pnzzj4,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,11,IsDerivedFrom,DOI,10.15468/dl.wtcf9p,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,12,IsDerivedFrom,DOI,10.15468/dl.d26a4n,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,14,IsDerivedFrom,DOI,10.15468/dl.4casp2,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,17,References,DOI,10.15468/dl.g5v7m4,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,18,References,DOI,10.15468/dl.6w6dmn,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,26,References,DOI,10.15468/dl.nfmkaw,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,31,References,DOI,10.15468/dl.wet8zg,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,33,References,DOI,10.15468/dl.8x55jp,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,35,References,DOI,10.15468/dl.dkyg9y,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,38,References,DOI,10.15468/dl.4azb5s,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,41,References,DOI,10.15468/dl.3smk6d,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,47,References,DOI,10.15468/dl.eevk6v,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,53,References,DOI,10.15468/dl.jx65ta,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,54,References,DOI,10.15468/dl.taqftu,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,57,References,DOI,10.15468/dl.wd59n7,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,67,References,DOI,10.15468/dl.uxhkny,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,68,References,DOI,10.15468/dl.4jbnkt,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,72,References,DOI,10.15468/dl.gx742r,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,74,References,DOI,10.15468/dl.cqpa99,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,75,References,DOI,10.15468/dl.6vdkbn,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,76,References,DOI,10.15468/dl.zycegr,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,77,References,DOI,10.15468/dl.5bs8n8,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,78,References,DOI,10.15468/dl.862h55,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,79,References,DOI,10.15468/dl.3yf6de,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,80,References,DOI,10.15468/dl.23aja3,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,81,References,DOI,10.15468/dl.459uag,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,82,References,DOI,10.15468/dl.ajb76z,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,83,References,DOI,10.15468/dl.f8s2hg,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,84,References,DOI,10.15468/dl.vaz2q7,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,85,References,DOI,10.15468/dl.pk3trq,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,86,References,DOI,10.15468/dl.7gzvbw,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,90,References,DOI,10.15468/dl.ucfhd2,Occurrence Download
4,10.21966/zw3v-md11,Juday Net Zooplankton Data from the 2019 Gulf of Alaska International Year of the Salmon Expedition,94,References,DOI,10.15468/dl.fdqx94,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",1,IsDerivedFrom,DOI,10.15468/dl.afey5c,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",2,IsDerivedFrom,DOI,10.15468/dl.m4mupb,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",3,IsDerivedFrom,DOI,10.15468/dl.tk7a3x,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",4,IsDerivedFrom,DOI,10.15468/dl.2vvyds,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",7,IsDerivedFrom,DOI,10.15468/dl.2gtpj7,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",9,IsDerivedFrom,DOI,10.15468/dl.ht46aq,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",10,IsDerivedFrom,DOI,10.15468/dl.pnzzj4,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",12,IsDerivedFrom,DOI,10.15468/dl.d26a4n,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",13,IsDerivedFrom,DOI,10.15468/dl.ygt8ru,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",14,IsDerivedFrom,DOI,10.15468/dl.4casp2,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",17,References,DOI,10.15468/dl.g5v7m4,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",18,References,DOI,10.15468/dl.6w6dmn,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",19,References,DOI,10.15468/dl.y7bpgx,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",26,References,DOI,10.15468/dl.nfmkaw,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",29,References,DOI,10.15468/dl.c9x79c,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",30,References,DOI,10.15468/dl.rndbzy,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",31,References,DOI,10.15468/dl.wet8zg,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",32,References,DOI,10.15468/dl.zw6eu4,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",33,References,DOI,10.15468/dl.8x55jp,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",34,References,DOI,10.15468/dl.5h2xkf,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",34,References,DOI,10.15468/dl.5h2xkf,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",35,References,DOI,10.15468/dl.dkyg9y,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",38,References,DOI,10.15468/dl.4azb5s,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",39,References,DOI,10.15468/dl.3q6uuw,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",41,References,DOI,10.15468/dl.3smk6d,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",42,References,DOI,10.15468/dl.bqybmc,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",43,References,DOI,10.15468/dl.ndb6xx,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",44,References,DOI,10.15468/dl.zxr76g,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",45,References,DOI,10.15468/dl.z6bcgf,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",46,References,DOI,10.15468/dl.84g9ny,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",53,References,DOI,10.15468/dl.jx65ta,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",54,References,DOI,10.15468/dl.taqftu,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",55,References,DOI,10.15468/dl.4mjymc,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",56,References,DOI,10.15468/dl.dnpz92,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",57,References,DOI,10.15468/dl.wd59n7,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",59,References,DOI,10.15468/dl.6sczet,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",60,References,DOI,10.15468/dl.v3ahag,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",61,References,DOI,10.15468/dl.5fc8kk,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",68,References,DOI,10.15468/dl.4jbnkt,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",68,References,DOI,10.15468/dl.4jbnkt,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",72,References,DOI,10.15468/dl.gx742r,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",75,References,DOI,10.15468/dl.6vdkbn,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",76,References,DOI,10.15468/dl.zycegr,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",81,References,DOI,10.15468/dl.459uag,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",83,References,DOI,10.15468/dl.f8s2hg,Occurrence Download
5,10.21966/ymv6-8024,"Bongo Zooplankton Data from the R/V TINRO, NOAA Bell M. Shimada, F/V Northwest Explorer and R/V CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",85,References,DOI,10.15468/dl.pk3trq,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,1,IsDerivedFrom,DOI,10.15468/dl.afey5c,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,2,IsDerivedFrom,DOI,10.15468/dl.m4mupb,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,3,IsDerivedFrom,DOI,10.15468/dl.tk7a3x,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,3,IsDerivedFrom,DOI,10.15468/dl.tk7a3x,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,7,IsDerivedFrom,DOI,10.15468/dl.2gtpj7,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,9,IsDerivedFrom,DOI,10.15468/dl.ht46aq,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,10,IsDerivedFrom,DOI,10.15468/dl.pnzzj4,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,11,IsDerivedFrom,DOI,10.15468/dl.wtcf9p,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,11,IsDerivedFrom,DOI,10.15468/dl.wtcf9p,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,12,IsDerivedFrom,DOI,10.15468/dl.d26a4n,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,13,IsDerivedFrom,DOI,10.15468/dl.ygt8ru,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,14,IsDerivedFrom,DOI,10.15468/dl.4casp2,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,14,IsDerivedFrom,DOI,10.15468/dl.4casp2,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,17,References,DOI,10.15468/dl.g5v7m4,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,18,References,DOI,10.15468/dl.6w6dmn,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,20,References,DOI,10.15468/dl.y6q86n,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,21,References,DOI,10.15468/dl.y6hxnt,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,22,References,DOI,10.15468/dl.zbusc6,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,23,References,DOI,10.15468/dl.azhhnh,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,24,References,DOI,10.15468/dl.7sf25y,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,26,References,DOI,10.15468/dl.nfmkaw,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,29,References,DOI,10.15468/dl.c9x79c,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,29,References,DOI,10.15468/dl.c9x79c,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,30,References,DOI,10.15468/dl.rndbzy,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,31,References,DOI,10.15468/dl.wet8zg,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,32,References,DOI,10.15468/dl.zw6eu4,Occurrence Download
6,10.21966/gmrz-ad56,Trawl Data from the CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,32,References,DOI,10.15468/dl.zw6eu4,Occurrence Download
