cruise_name,vessel_name_abbr,zone,station,event_type,station_event_id,alternative_event_id,event_date,year,month,day,time_start,time_end,sampling_duration_minutes,day_night,time_zone_code,minimum_sampling_depth_meters,maximum_sampling_depth_meters,tow_speed_kilometers_per_hour,latitude_start_decdeg,longitude_start_decdeg,latitude_end_decdeg,longitude_end_decdeg,bottom_depth_meters,tow_distance_nautical_miles,wind_direction_degrees,wind_speed_kilometers_per_hour,wave_height_meters,swell_height_meters,weather_description,comments,day_of_year
IYS2022,Shimada,4,1,CTD,IYS2022-Shimada-4-1-CTD100,NA,2022-02-05T20:36:08Z,2022,2,5,20:36:08,20:48:02,12,day,UTC,0,100,0,47.789883333333336,-126.38516666666666,47.789883333333336,-126.38516666666666,NA,NA,164.56,7.59448,NA,NA,NA,GEAR_TRIAL,36
IYS2022,Shimada,4,1,CTD,IYS2022-Shimada-4-1-CTD500,NA,2022-02-05T21:17:25Z,2022,2,5,21:17:25,21:45:20,28,day,UTC,0,500,0,47.78681666666667,-126.4011,47.78681666666667,-126.4011,NA,NA,212.74,3.82942,NA,NA,NA,GEAR_TRIAL,36
IYS2022,Shimada,4,2,CTD,IYS2022-Shimada-4-2-CTD100,NA,2022-02-06T19:56:04Z,2022,2,6,19:56:04,20:09:37,13,day,UTC,0,100,0,46.85006666666666,-130.67776666666666,46.85006666666666,-130.67776666666666,2339,NA,193.78,31.214599999999997,NA,NA,NA,NA,37
IYS2022,Shimada,4,2,CTD,IYS2022-Shimada-4-2-CTD500,NA,2022-02-06T20:37:53Z,2022,2,6,20:37:53,21:14:14,36,day,UTC,0,500,0,46.85075,-130.66033333333334,46.85075,-130.66033333333334,2411,NA,197.74,25.872719999999997,NA,NA,NA,NA,37
IYS2022,Shimada,4,2,Trawl,IYS2022-Shimada-4-2-Trawl,NA,2022-02-06T22:58:34Z,2022,2,6,22:58:34,23:59:01,60,day,UTC,0,29,3.6186000000000003,46.7975,-130.6276,46.7349,-130.6331,2798,3.769529049356436,173.25,33.4672,NA,NA,NA,Codend wasn't fully closed so nothing was retained in codend.,37
IYS2022,Shimada,4,3,CTD,IYS2022-Shimada-4-3-CTD100,NA,2022-02-10T16:23:34Z,2022,2,10,16:23:34,16:34:30,11,day,UTC,0,100,0,50.0025,-146.9959,50.0025,-146.9959,4372,NA,168.68,33.563739999999996,NA,NA,NA,CTD malfunctioning,41
IYS2022,Shimada,4,3,CTD,IYS2022-Shimada-4-3-CTD500,NA,2022-02-10T17:14:23Z,2022,2,10,17:14:23,17:47:49,33,day,UTC,0,500,0,50.00776666666667,-146.98616666666666,50.00776666666667,-146.98616666666666,4385,NA,192.49,34.07862,NA,NA,NA,CTD malfunctioning,41
IYS2022,Shimada,4,3,Trawl,IYS2022-Shimada-4-3-Trawl,NA,2022-02-10T18:47:06Z,2022,2,10,18:47:06,19:47:38,60,day,UTC,0,28.24,7.431450000000001,49.8903,-146.954,49.927,-146.8987,4396,3.0738450733793923,167.6,39.983650000000004,NA,NA,NA,NA,41
IYS2022,Shimada,4,4,CTD,IYS2022-Shimada-4-4-CTD100,NA,2022-02-11T22:29:35Z,2022,2,11,22:29:35,22:34:55,5,day,UTC,0,100,0,51.994616666666666,-146.99825,51.994616666666666,-146.99825,4286,NA,212.25,34.09471,NA,NA,NA,CTD malfunctioning,42
IYS2022,Shimada,4,5,CTD,IYS2022-Shimada-4-5-CTD100,NA,2022-02-12T22:59:00Z,2022,2,12,22:59:00,23:09:31,10,day,UTC,0,100,0,55.06283333333333,-151.49716666666666,55.06283333333333,-151.49716666666666,4018,NA,NA,NA,NA,NA,NA,"CTD malfunctioning, too rough to sample",43
IYS2022,Shimada,4,6,CTD,IYS2022-Shimada-4-6-CTD915,NA,2022-02-15T09:56:17Z,2022,2,15,09:56:17,10:32:54,36,night,UTC,0,915,0,56.47515,-151.97805,56.47515,-151.97805,NA,NA,250.42,22.13984,NA,NA,NA,"Alaska stream, CTD only",46
IYS2022,Shimada,4,7,CTD,IYS2022-Shimada-4-7-CTD1000,NA,2022-02-15T11:41:44Z,2022,2,15,11:41:44,12:20:02,38,night,UTC,0,1000,0,56.38046666666666,-151.87518333333333,56.38046666666666,-151.87518333333333,2843,NA,241.53,16.540519999999997,NA,NA,NA,"Alaska stream, CTD only",46
IYS2022,Shimada,4,8,CTD,IYS2022-Shimada-4-8-CTD1000,NA,2022-02-15T13:28:42Z,2022,2,15,13:28:42,14:06:02,37,night,UTC,0,1000,0,56.26725,-151.7547,56.26725,-151.7547,4088,NA,247.76,21.14226,NA,NA,NA,"Alaska stream, CTD only",46
IYS2022,Shimada,4,9,CTD,IYS2022-Shimada-4-9-CTD1000,NA,2022-02-15T15:22:16Z,2022,2,15,15:22:16,15:59:05,37,day,UTC,0,1000,0,56.1481,-151.64211666666668,56.1481,-151.64211666666668,5322,NA,225.94,19.66198,NA,NA,NA,"Alaska stream, CTD only",46
IYS2022,Shimada,4,10,CTD,IYS2022-Shimada-4-10-CTD100,NA,2022-02-15T17:24:50Z,2022,2,15,17:24:50,17:35:19,10,day,UTC,0,100,0,56.00033333333333,-151.49571666666668,56.00033333333333,-151.49571666666668,5327,NA,238.26,25.56701,NA,NA,NA,NA,46
IYS2022,Shimada,4,10,CTD,IYS2022-Shimada-4-10-CTD1000,NA,2022-02-15T18:14:51Z,2022,2,15,18:14:51,19:08:40,53,day,UTC,0,1000,0,55.995783333333335,-151.48921666666666,55.995783333333335,-151.48921666666666,5328,NA,229.77,17.02322,NA,NA,NA,"Alaska stream, full station",46
IYS2022,Shimada,4,10,Trawl,IYS2022-Shimada-4-10-Trawl,NA,2022-02-15T20:18:23Z,2022,2,15,20:18:23,21:48:39,90,day,UTC,0,27.66,8.386050000000001,55.9524,-151.5045,55.8521,-151.578,5329,6.51767437870013,208.8,18.8253,NA,NA,NA,NA,46
IYS2022,Shimada,4,11,CTD,IYS2022-Shimada-4-11-CTD100,NA,2022-02-16T05:38:20Z,2022,2,16,05:38:20,05:49:06,11,night,UTC,0,100,0,57.00005,-150.99663333333334,57.00005,-150.99663333333334,925,NA,197.01,26.451960000000003,NA,NA,NA,NA,47
IYS2022,Shimada,4,11,CTD,IYS2022-Shimada-4-11-CTD500,NA,2022-02-16T06:19:12Z,2022,2,16,06:19:12,06:58:52,40,night,UTC,0,500,0,56.99215,-150.98283333333333,56.99215,-150.98283333333333,858,NA,200.82,26.291059999999998,NA,NA,NA,NA,47
IYS2022,Shimada,4,11,Trawl,IYS2022-Shimada-4-11-Trawl,NA,2022-02-16T08:01:29Z,2022,2,16,08:01:29,09:02:04,60,night,UTC,0,29.48,7.0966000000000005,56.9355,-150.9696,56.8637,-151.0074,989,4.490534460320376,201.14,32.356989999999996,NA,NA,NA,NA,47
IYS2022,Shimada,4,12,CTD,IYS2022-Shimada-4-12-CTD100,NA,2022-02-21T16:55:29Z,2022,2,21,16:55:29,17:06:40,11,day,UTC,0,100,0,58.004016666666665,-146.98925,58.004016666666665,-146.98925,4864,NA,140.16,13.09726,NA,NA,NA,NA,52
IYS2022,Shimada,4,12,CTD,IYS2022-Shimada-4-12-CTD1000,NA,2022-02-21T17:39:35Z,2022,2,21,17:39:35,18:31:06,51,day,UTC,0,1000,0,58.0089,-146.98548333333332,58.0089,-146.98548333333332,4872,NA,128.24,14.545359999999999,NA,NA,NA,NA,52
IYS2022,Shimada,4,12,Trawl,IYS2022-Shimada-4-12-Trawl,NA,2022-02-21T19:24:29Z,2022,2,21,19:24:29,20:54:51,90,day,UTC,0,27.97,7.2871500000000005,57.9954,-146.9366,57.9142,-146.8203,4816,6.130137221315913,172.04,10.651580000000001,NA,NA,NA,NA,52
IYS2022,Shimada,4,13,CTD,IYS2022-Shimada-4-13-CTD100,NA,2022-02-22T04:04:05Z,2022,2,22,04:04:05,04:17:15,13,night,UTC,0,100,0,57.00168333333333,-146.99468333333334,57.00168333333333,-146.99468333333334,4208,NA,197.23,29.171169999999996,NA,NA,NA,NA,53
IYS2022,Shimada,4,13,CTD,IYS2022-Shimada-4-13-CTD500,NA,2022-02-22T04:55:29Z,2022,2,22,04:55:29,05:30:06,35,night,UTC,0,500,0,57.003,-146.9675,57.003,-146.9675,4195,NA,181.44,29.975669999999997,NA,NA,NA,NA,53
IYS2022,Shimada,4,13,Trawl,IYS2022-Shimada-4-13-Trawl,NA,2022-02-22T07:05:32Z,2022,2,22,07:05:32,08:05:36,60,night,UTC,0,31.38,7.609050000000001,56.9373,-146.8947,56.869,-146.9185,4103,4.178992256356226,201.71,27.44954,NA,NA,NA,NA,53
IYS2022,Shimada,4,14,CTD,IYS2022-Shimada-4-14-CTD100,NA,2022-02-22T17:05:56Z,2022,2,22,17:05:56,17:17:24,11,day,UTC,0,100,0,56.00096666666666,-146.99916666666667,56.00096666666666,-146.99916666666667,4084,NA,223.17,24.97168,NA,NA,NA,NA,53
IYS2022,Shimada,4,14,CTD,IYS2022-Shimada-4-14-CTD500,NA,2022-02-22T17:54:08Z,2022,2,22,17:54:08,18:32:19,38,day,UTC,0,500,0,55.9953,-146.98996666666667,55.9953,-146.98996666666667,4086,NA,212.93,24.03846,NA,NA,NA,NA,53
IYS2022,Shimada,4,14,Trawl,IYS2022-Shimada-4-14-Trawl,NA,2022-02-22T19:13:42Z,2022,2,22,19:13:42,20:43:59,90,day,UTC,0,28.4,8.454500000000001,55.9688,-146.9918,55.8704,-147.0524,4088,6.256848837726877,210.17,22.300739999999998,NA,NA,NA,NA,53
IYS2022,Shimada,4,15,CTD,IYS2022-Shimada-4-15-CTD100,NA,2022-02-23T04:12:06Z,2022,2,23,04:12:06,04:25:43,14,night,UTC,0,100,0,54.999383333333334,-146.9912,54.999383333333334,-146.9912,4181,NA,204.61,26.32324,NA,NA,NA,NA,54
IYS2022,Shimada,4,15,CTD,IYS2022-Shimada-4-15-CTD1000,NA,2022-02-23T04:57:22Z,2022,2,23,04:57:22,05:54:02,57,night,UTC,0,1000,0,54.995466666666665,-146.97818333333333,54.995466666666665,-146.97818333333333,4184,NA,212.52,31.906469999999995,NA,NA,NA,NA,54
IYS2022,Shimada,4,15,Trawl,IYS2022-Shimada-4-15-Trawl,NA,2022-02-23T07:15:21Z,2022,2,23,07:15:21,08:15:23,60,night,UTC,0,30.41,7.0522,54.948,-146.962,54.8867,-146.9756,4189,3.7144168752525166,190.43,27.44954,NA,NA,NA,NA,54
IYS2022,Shimada,4,16,CTD,IYS2022-Shimada-4-16-CTD100,NA,2022-02-23T17:04:24Z,2022,2,23,17:04:24,17:16:19,12,day,UTC,0,100,0,54.001083333333334,-147.00223333333332,54.001083333333334,-147.00223333333332,4137,NA,168.46,40.17673,NA,NA,NA,NA,54
IYS2022,Shimada,4,16,CTD,IYS2022-Shimada-4-16-CTD500,NA,2022-02-23T17:53:06Z,2022,2,23,17:53:06,18:30:05,37,day,UTC,0,500,0,54.007216666666665,-147.00453333333334,54.007216666666665,-147.00453333333334,4128,NA,154.91,42.55805,NA,NA,NA,NA,54
IYS2022,Shimada,4,16,Trawl,IYS2022-Shimada-4-16-Trawl,NA,2022-02-23T19:09:29Z,2022,2,23,19:09:29,20:39:33,90,day,UTC,0,28.48,6.8690500000000005,53.9953,-146.9777,53.9456,-146.8539,4116,5.299261411809554,130.33,33.80509,NA,NA,NA,NA,54
IYS2022,Shimada,4,17,CTD,IYS2022-Shimada-4-17-CTD100,NA,2022-02-24T17:10:26Z,2022,2,24,17:10:26,17:21:20,11,day,UTC,0,100,0,52.99915,-146.99818333333334,52.99915,-146.99818333333334,4239,NA,129.5,37.6506,NA,NA,NA,NA,55
IYS2022,Shimada,4,17,CTD,IYS2022-Shimada-4-17-CTD500,NA,2022-02-24T17:51:44Z,2022,2,24,17:51:44,18:29:44,38,day,UTC,0,500,0,52.9995,-146.98993333333334,52.9995,-146.98993333333334,422,NA,140.17,28.913729999999997,NA,NA,NA,NA,55
IYS2022,Shimada,4,17,Trawl,IYS2022-Shimada-4-17-Trawl,NA,2022-02-24T19:06:36Z,2022,2,24,19:06:36,21:06:46,120,day,UTC,0,27.24,7.8847,52.9975,-146.9441,52.9082,-146.7477,4266,8.910375351789009,144.6,33.53156,NA,NA,NA,NA,55
IYS2022,Shimada,4,18,CTD,IYS2022-Shimada-4-18-CTD100,NA,2022-02-25T07:33:53Z,2022,2,25,07:33:53,07:49:39,16,night,UTC,0,100,0,51.99881666666667,-146.99515,51.99881666666667,-146.99515,4282,NA,211.24,28.945909999999998,NA,NA,NA,NA,56
IYS2022,Shimada,4,18,CTD,IYS2022-Shimada-4-18-CTD1000,NA,2022-02-25T08:17:51Z,2022,2,25,08:17:51,09:16:22,59,night,UTC,0,1000,0,51.99701666666667,-146.98485,51.99701666666667,-146.98485,4300,NA,212.68,36.797830000000005,NA,NA,NA,NA,56
IYS2022,Shimada,4,18,Trawl,IYS2022-Shimada-4-18-Trawl,NA,2022-02-25T10:06:39Z,2022,2,25,10:06:39,11:07:02,60,night,UTC,0,27.76,8.08265,51.9628,-146.9829,51.8935,-147.0034,4230,4.2341758729390975,196.95,27.38518,NA,NA,NA,NA,56
IYS2022,Shimada,4,19,CTD,IYS2022-Shimada-4-19-CTD100,NA,2022-02-26T09:21:24Z,2022,2,26,09:21:24,09:33:33,12,night,UTC,0,100,0,50.003166666666665,-151.50218333333333,50.003166666666665,-151.50218333333333,4949,NA,25.65,2.33305,NA,NA,NA,NA,57
IYS2022,Shimada,4,19,CTD,IYS2022-Shimada-4-19-CTD1000,NA,2022-02-26T10:06:30Z,2022,2,26,10:06:30,10:59:12,53,night,UTC,0,1000,0,50.00346666666667,-151.5029,50.00346666666667,-151.5029,4948,NA,172.59,3.12146,NA,NA,NA,NA,57
IYS2022,Shimada,4,19,Trawl,IYS2022-Shimada-4-19-Trawl,NA,2022-02-26T12:02:17Z,2022,2,26,12:02:17,12:32:44,30,night,UTC,0,25.04,7.490650000000001,49.9829,-151.5395,49.9609,-151.577,5001,1.9622158977981041,59.69,6.25901,NA,NA,NA,NA,57
IYS2022,Shimada,4,20,CTD,IYS2022-Shimada-4-20-CTD100,NA,2022-02-26T18:51:08Z,2022,2,26,18:51:08,19:02:28,11,day,UTC,0,100,0,49.00286666666667,-151.50473333333332,49.00286666666667,-151.50473333333332,4873,NA,332.48,6.677350000000001,NA,NA,NA,NA,57
IYS2022,Shimada,4,20,CTD,IYS2022-Shimada-4-20-CTD500,NA,2022-02-26T19:34:21Z,2022,2,26,19:34:21,20:09:02,35,day,UTC,0,500,0,49.00103333333333,-151.50715,49.00103333333333,-151.50715,4876,NA,317.57,9.28393,NA,NA,NA,NA,57
IYS2022,Shimada,4,20,Trawl,IYS2022-Shimada-4-20-Trawl,NA,2022-02-26T20:44:34Z,2022,2,26,20:44:34,22:44:37,120,day,UTC,0,29.84,8.14555,48.9797,-151.5366,48.896,-151.6928,4915,7.959020314151535,302.94,8.656419999999999,NA,NA,NA,NA,57
IYS2022,Shimada,4,21,CTD,IYS2022-Shimada-4-21-CTD100,NA,2022-02-27T04:23:45Z,2022,2,27,04:23:45,04:36:12,12,night,UTC,0,100,0,48.001083333333334,-151.50145,48.001083333333334,-151.50145,5108,NA,245.89,4.44084,NA,NA,NA,NA,58
IYS2022,Shimada,4,21,CTD,IYS2022-Shimada-4-21-CTD500,NA,2022-02-27T05:08:39Z,2022,2,27,05:08:39,05:45:29,37,night,UTC,0,500,0,48.0022,-151.50138333333334,48.0022,-151.50138333333334,5112,NA,222.02,6.918699999999999,NA,NA,NA,NA,58
IYS2022,Shimada,4,21,Trawl,IYS2022-Shimada-4-21-Trawl,NA,2022-02-27T06:58:54Z,2022,2,27,06:58:54,07:59:48,60,night,UTC,0,28.11,7.1595,47.9847,-151.549,47.9511,-151.631,4816,3.869010622485295,282.75,3.02492,NA,NA,NA,NA,58
IYS2022,Shimada,4,22,CTD,IYS2022-Shimada-4-22-CTD100,NA,2022-02-27T14:23:16Z,2022,2,27,14:23:16,14:34:55,12,night,UTC,0,100,0,47.00476666666667,-151.49808333333334,47.00476666666667,-151.49808333333334,5083,NA,168.99,12.260580000000001,NA,NA,NA,NA,58
IYS2022,Shimada,4,22,CTD,IYS2022-Shimada-4-22-CTD1000,NA,2022-02-27T15:11:17Z,2022,2,27,15:11:17,16:06:30,55,day,UTC,0,1000,0,47.00985,-151.48808333333332,47.00985,-151.48808333333332,5073,NA,140.34,13.62823,NA,NA,NA,NA,58
IYS2022,Shimada,4,22,Trawl,IYS2022-Shimada-4-22-Trawl,NA,2022-02-27T17:14:03Z,2022,2,27,17:14:03,18:44:28,90,day,UTC,0,26.38,7.23905,47.007,-151.4737,46.9642,-151.5997,5132,5.771587721389929,101.17,13.065079999999998,NA,NA,NA,NA,58
IYS2022,Shimada,4,23,CTD,IYS2022-Shimada-4-23-CTD100,NA,2022-02-28T16:32:15Z,2022,2,28,16:32:15,16:43:11,11,day,UTC,0,100,0,48.9975,-147.00911666666667,48.9975,-147.00911666666667,4642,NA,54.35,39.64576,NA,NA,NA,NA,59
IYS2022,Shimada,4,23,CTD,IYS2022-Shimada-4-23-CTD1000,NA,2022-02-28T17:24:34Z,2022,2,28,17:24:34,18:24:17,60,day,UTC,0,1000,0,49.00508333333333,-147.02195,49.00508333333333,-147.02195,4653,NA,65.45,33.66028,NA,NA,NA,NA,59
IYS2022,Shimada,4,23,Trawl,IYS2022-Shimada-4-23-Trawl,NA,2022-02-28T19:01:56Z,2022,2,28,19:01:56,20:32:13,90,day,UTC,0,28.1,6.658150000000001,49.0341,-147.0261,49.1203,-146.96190000000001,4661,5.764966921134254,23.46,31.761659999999996,NA,NA,NA,NA,59
IYS2022,Shimada,4,24,CTD,IYS2022-Shimada-4-24-CTD100,NA,2022-03-01T03:34:31Z,2022,3,1,03:34:31,03:48:48,14,night,UTC,0,100,0,48.000616666666666,-147.00131666666667,48.000616666666666,-147.00131666666667,4685,NA,25.88,29.830859999999998,NA,NA,NA,NA,60
IYS2022,Shimada,4,24,CTD,IYS2022-Shimada-4-24-CTD500,NA,2022-03-01T04:23:51Z,2022,3,1,04:23:51,05:02:34,39,night,UTC,0,500,0,47.9978,-147.02018333333334,47.9978,-147.02018333333334,468,NA,21.2,32.019099999999995,NA,NA,NA,NA,60
IYS2022,Shimada,4,24,Trawl,IYS2022-Shimada-4-24-Trawl,NA,2022-03-01T06:18:29Z,2022,3,1,06:18:29,07:18:36,60,night,UTC,0,30.37,8.0327,48.0328,-147.0542,48.0946,-147.042,4676,3.7468237258225865,22.08,36.41167,NA,NA,NA,NA,60
IYS2022,Shimada,4,25,CTD,IYS2022-Shimada-4-25-CTD100,NA,2022-03-01T14:09:22Z,2022,3,1,14:09:22,14:20:57,12,night,UTC,0,100,0,47.0014,-147.00506666666666,47.0014,-147.00506666666666,4914,NA,30.18,27.69089,NA,NA,NA,NA,60
IYS2022,Shimada,4,25,CTD,IYS2022-Shimada-4-25-CTD500,NA,2022-03-01T14:56:09Z,2022,3,1,14:56:09,15:30:21,34,night,UTC,0,500,0,47.00333333333333,-147.02181666666667,47.00333333333333,-147.02181666666667,4914,NA,12.17,30.05612,NA,NA,NA,NA,60
IYS2022,Shimada,4,25,Trawl,IYS2022-Shimada-4-25-Trawl,NA,2022-03-01T16:59:05Z,2022,3,1,16:59:05,18:29:25,90,day,UTC,0,27.77,7.888400000000001,47.0425,-147.06,47.1447,-147.0382,4906,6.207409217162512,337.44,23.41095,NA,NA,NA,NA,60
IYS2022,Shimada,4,26,CTD,IYS2022-Shimada-4-26-CTD100,NA,2022-03-02T01:11:22Z,2022,3,2,01:11:22,01:24:52,13,night,UTC,0,100,0,45.99935,-146.99933333333334,45.99935,-146.99933333333334,4905,NA,276.97,6.17856,NA,NA,NA,NA,61
IYS2022,Shimada,4,26,CTD,IYS2022-Shimada-4-26-CTD50,NA,2022-03-02T01:54:05Z,2022,3,2,01:54:05,02:29:02,35,night,UTC,0,50,0,45.998066666666666,-146.99633333333333,45.998066666666666,-146.99633333333333,4906,NA,249.86,3.5719800000000004,NA,NA,NA,NA,61
IYS2022,Shimada,4,26,Trawl,IYS2022-Shimada-4-26-Trawl,NA,2022-03-02T03:12:55Z,2022,3,2,03:12:55,04:43:16,90,night,UTC,0,28.2,7.5221,46.0242,-146.9841,46.1214,-146.9342,4904,6.2019130481190645,196.3,6.54863,NA,NA,NA,NA,61
IYS2022,Shimada,4,27,CTD,IYS2022-Shimada-4-27-CTD100,NA,2022-03-04T04:06:35Z,2022,3,4,04:06:35,04:19:15,13,night,UTC,0,100,0,45.99511666666667,-135.00668333333334,45.99511666666667,-135.00668333333334,3943,NA,320.55,42.23625,NA,NA,NA,NA,63
IYS2022,Shimada,4,27,CTD,IYS2022-Shimada-4-27-CTD500,NA,2022-03-04T04:48:41Z,2022,3,4,04:48:41,05:29:11,40,night,UTC,0,500,0,45.98835,-135.0157,45.98835,-135.0157,3957,NA,325.89,33.86945,NA,NA,NA,NA,63
IYS2022,Shimada,4,27,Trawl,IYS2022-Shimada-4-27-Trawl,NA,2022-03-04T06:42:29Z,2022,3,4,06:42:29,07:42:34,60,night,UTC,0,30.64,7.799600000000001,46.0023,-135.0778,46.0427,-135.1543,3460,4.011403466579733,332.65,41.10995,NA,NA,NA,NA,63
IYS2022,Shimada,4,28,CTD,IYS2022-Shimada-4-28-CTD100,NA,2022-03-04T17:17:54Z,2022,3,4,17:17:54,17:29:19,11,day,UTC,0,100,0,45.00001666666667,-135.00141666666667,45.00001666666667,-135.00141666666667,4027,NA,347.95,40.3859,NA,NA,NA,NA,63
IYS2022,Shimada,4,28,CTD,IYS2022-Shimada-4-28-CTD500,NA,2022-03-04T18:08:42Z,2022,3,4,18:08:42,18:42:24,34,day,UTC,0,500,0,44.99518333333333,-135.00951666666666,44.99518333333333,-135.00951666666666,4027,NA,357.45,31.71339,NA,NA,NA,NA,63
IYS2022,Shimada,4,28,Trawl,IYS2022-Shimada-4-28-Trawl,NA,2022-03-04T19:19:05Z,2022,3,4,19:19:05,21:19:09,120,day,UTC,0,27.15,7.57205,45.0185,-135.0195,45.16,-135.0181,4030,8.505400056381871,9.82,33.00059,NA,NA,NA,NA,63
IYS2022,Franklin,5,50-135,CTD_Rosette,IYS2022-Franklin-5-50-135-CTD_Rosette,IYS2022-002-008,2022-02-22T19:08:24Z,2022,2,22,19:08:24,19:14:41,6,day,UTC,0,300,0,50.0234,-135.00015,50.02325,-135.001066,3480,0.0378,NA,NA,NA,NA,NA,day,53
IYS2022,Franklin,5,50-135,Trawl,IYS2022-Franklin-5-50-135-Trawl,IYS2022-002-009,2022-02-22T20:42:05Z,2022,2,22,20:42:05,21:42:14,60,day,UTC,1,25,4.8,50.012733,-135.0002,49.933366,-135.012366,3503,4.7894,NA,NA,2,NA,NA,"day, average net opening 23 m height, 54 m width, headrope depth 0 m",53
IYS2022,Franklin,5,49-135,CTD_Rosette,IYS2022-Franklin-5-49-135-CTD_Rosette,IYS2022-002-012,2022-02-23T04:07:30Z,2022,2,23,04:07:30,04:13:17,6,night,UTC,0,300,0,49.0478,-134.997783,49.04745,-134.998233,2524,0.027,NA,NA,NA,NA,NA,night,54
IYS2022,Franklin,5,49-135,Trawl,IYS2022-Franklin-5-49-135-Trawl,IYS2022-002-013,2022-02-23T05:02:21Z,2022,2,23,05:02:21,06:02:28,60,night,UTC,4,34,5.1,49.019033,-134.992233,48.934,-134.983633,3511,5.1188,NA,NA,0.5,NA,NA,night,54
IYS2022,Franklin,5,48-135,CTD_Rosette,IYS2022-Franklin-5-48-135-CTD_Rosette,IYS2022-002-016,2022-02-23T14:05:26Z,2022,2,23,14:05:26,14:15:29,10,night,UTC,0,300,0,48.045516,-135.003766,48.045683,-135.004766,3381,0.0432,NA,NA,NA,NA,NA,night,54
IYS2022,Franklin,5,48-135,Trawl,IYS2022-Franklin-5-48-135-Trawl,IYS2022-002-017,2022-02-23T15:20:43Z,2022,2,23,15:20:43,16:20:56,60,day,UTC,3,51,5,48.034766,-135.002166,47.950916,-134.992983,2893,5.0486,NA,NA,1,NA,NA,"day, when doors entered water sunrise had begun",54
IYS2022,Franklin,5,47-135,CTD_Rosette,IYS2022-Franklin-5-47-135-CTD_Rosette,IYS2022-002-020,2022-02-23T22:39:39Z,2022,2,23,22:39:39,22:45:18,6,day,UTC,0,300,0,47.055133,-134.990916,47.055166,-134.99055,3060,0.0162,NA,NA,NA,NA,NA,day,54
IYS2022,Franklin,5,47-135,Trawl,IYS2022-Franklin-5-47-135-Trawl,IYS2022-002-021,2022-02-23T23:31:11Z,2022,2,23,23:31:11,00:31:31,60,day,UTC,3,34,4.9,47.031716,-134.98995,46.950266,-135.000466,3149,4.9082,NA,NA,1,NA,NA,day; albatrosses,54
IYS2022,Franklin,5,47-138,CTD_Rosette,IYS2022-Franklin-5-47-138-CTD_Rosette,IYS2022-002-024,2022-02-24T13:46:41Z,2022,2,24,13:46:41,13:51:19,5,night,UTC,0,300,0,46.935666,-137.97255,46.9361,-137.971883,3601,0.0378,NA,NA,NA,NA,NA,night,55
IYS2022,Franklin,5,47-138,Trawl,IYS2022-Franklin-5-47-138-Trawl,IYS2022-002-025,2022-02-24T15:00:07Z,2022,2,24,15:00:07,16:00:12,60,night,UTC,3,45,4.8,46.9716,-137.983783,47.048766,-138.0147,3580,4.8002,NA,NA,2,NA,NA,"night, sunrise midway through tow ~ 07:30",55
IYS2022,Franklin,5,48-138,CTD_Rosette,IYS2022-Franklin-5-48-138-CTD_Rosette,IYS2022-002-028,2022-02-24T22:26:28Z,2022,2,24,22:26:28,22:32:09,6,day,UTC,0,300,0,47.93685,-137.992766,47.936983,-137.991266,3456,0.0594,NA,NA,NA,NA,NA,"day, no companion Tucker trawl due to frayed bridle",55
IYS2022,Franklin,5,48-138,Trawl,IYS2022-Franklin-5-48-138-Trawl,IYS2022-002-029,2022-02-24T23:24:05Z,2022,2,24,23:24:05,00:25:15,61,day,UTC,2,27,5.1,47.975266,-137.99225,48.061733,-137.994983,3284,5.1944,NA,NA,3,NA,NA,"day, no companion Tucker trawl due to frayed bridle, albatrosses",55
IYS2022,Franklin,5,49-138,CTD_Rosette,IYS2022-Franklin-5-49-138-CTD_Rosette,IYS2022-002-032,2022-02-26T16:27:32Z,2022,2,26,16:27:32,16:32:41,5,day,UTC,0,300,0,48.923766,-137.995533,48.924433,-137.994583,3044,0.054,NA,NA,NA,NA,NA,day,57
IYS2022,Franklin,5,49-138,Trawl,IYS2022-Franklin-5-49-138-Trawl,IYS2022-002-033,2022-02-26T17:27:44Z,2022,2,26,17:27:44,18:27:46,60,day,UTC,2,30,5,48.951333,-137.991166,49.045033,-137.997233,3979,5.6317,NA,NA,3,NA,NA,day,57
IYS2022,Franklin,5,50-138,CTD_Rosette,IYS2022-Franklin-5-50-138-CTD_Rosette,IYS2022-002-036,2022-02-27T01:44:27Z,2022,2,27,01:44:27,01:49:28,5,day,UTC,0,300,0,49.993033,-137.9328,49.9926,-137.932833,3527,0.027,NA,NA,NA,NA,NA,day,58
IYS2022,Franklin,5,50-138,Trawl,IYS2022-Franklin-5-50-138-Trawl,IYS2022-002-037,2022-02-27T02:39:21Z,2022,2,27,02:39:21,03:39:28,60,day,UTC,2,43,4.9,49.996933,-137.953416,49.996883,-138.0811,3932,4.9406,NA,NA,2.5,NA,NA,"day, sunset about 19:30, mytophid & squid layer ascending",58
IYS2022,Franklin,5,50-141,CTD_Rosette,IYS2022-Franklin-5-50-141-CTD_Rosette,IYS2022-002-040,2022-02-27T17:15:47Z,2022,2,27,17:15:47,17:23:08,7,day,UTC,0,300,0,50.089666,-141.014483,50.090266,-141.014216,3560,0.0378,NA,NA,NA,NA,NA,day,58
